case,answer,step,kind,status,start_time,end_time,components,modalities,returned_count,truncated,workflow_check,prediction
case_000063,productcatalogservice_diskio,9,component_focus,True,1260,1440,"[""productcatalogservice""]",metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces,36,False,WARN component focus metrics-first but trace/log missing,
case_000063,productcatalogservice_diskio,10,completed,True,,,,,,,OK completed,"[""productcatalogservice_diskio"", ""recommendationservice_latency"", ""checkoutservice_latency""]"
case_000064,productcatalogservice_latency,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000064,productcatalogservice_latency,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000064,productcatalogservice_latency,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000064,productcatalogservice_latency,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000064,productcatalogservice_latency,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000064,productcatalogservice_latency,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000064,productcatalogservice_latency,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000064,productcatalogservice_latency,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000064,productcatalogservice_latency,9,component_focus,True,1260,1440,"[""productcatalogservice""]",metrics->traces->logs->metrics->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->logs,36,False,OK component focus metrics->trace->log,
case_000064,productcatalogservice_latency,10,completed,True,,,,,,,OK completed,"[""productcatalogservice_latency"", ""recommendationservice_latency"", ""currencyservice_latency""]"
case_000065,productcatalogservice_latency,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000065,productcatalogservice_latency,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000065,productcatalogservice_latency,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000065,productcatalogservice_latency,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000065,productcatalogservice_latency,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000065,productcatalogservice_latency,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000065,productcatalogservice_latency,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000065,productcatalogservice_latency,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000065,productcatalogservice_latency,9,component_focus,True,1260,1440,"[""productcatalogservice""]",metrics->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces,43,False,OK component focus metrics->trace->log,
case_000065,productcatalogservice_latency,10,component_focus,True,1260,1440,"[""productcatalogservice"", ""recommendationservice"", ""checkoutservice""]",metrics->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,51,False,OK component focus metrics->trace->log,
case_000065,productcatalogservice_latency,11,completed,True,,,,,,,OK completed,"[""productcatalogservice_latency"", ""recommendationservice_latency"", ""checkoutservice_latency""]"
case_000066,productcatalogservice_latency,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000066,productcatalogservice_latency,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000066,productcatalogservice_latency,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000066,productcatalogservice_latency,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000066,productcatalogservice_latency,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000066,productcatalogservice_latency,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000066,productcatalogservice_latency,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000066,productcatalogservice_latency,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000066,productcatalogservice_latency,9,component_focus,True,1260,1440,"[""productcatalogservice""]",metrics->traces->metrics->traces->logs->metrics->traces->metrics->traces->metrics->traces->metrics->traces,39,False,OK component focus metrics->trace->log,
case_000066,productcatalogservice_latency,10,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000066,productcatalogservice_latency,11,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""productcatalogservice_latency"", ""checkoutservice_latency""]"
case_000067,productcatalogservice_mem,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000067,productcatalogservice_mem,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000067,productcatalogservice_mem,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000067,productcatalogservice_mem,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000067,productcatalogservice_mem,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000067,productcatalogservice_mem,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000067,productcatalogservice_mem,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000067,productcatalogservice_mem,8,component_focus,True,1080,1260,"[""productcatalogservice""]",metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces,36,False,WARN component focus metrics-first but trace/log missing,
case_000067,productcatalogservice_mem,9,completed,True,,,,,,,OK completed,"[""productcatalogservice_latency"", ""recommendationservice_latency"", ""checkoutservice_latency""]"
case_000068,productcatalogservice_mem,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000068,productcatalogservice_mem,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000068,productcatalogservice_mem,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000068,productcatalogservice_mem,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000068,productcatalogservice_mem,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000068,productcatalogservice_mem,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000068,productcatalogservice_mem,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000068,productcatalogservice_mem,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000068,productcatalogservice_mem,9,component_focus,True,1260,1440,"[""productcatalogservice""]",metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces,36,False,WARN component focus metrics-first but trace/log missing,
case_000068,productcatalogservice_mem,10,completed,True,,,,,,,OK completed,"[""productcatalogservice_latency"", ""checkoutservice_latency"", ""currencyservice_socket""]"
case_000069,productcatalogservice_mem,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000069,productcatalogservice_mem,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000069,productcatalogservice_mem,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000069,productcatalogservice_mem,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000069,productcatalogservice_mem,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000069,productcatalogservice_mem,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000069,productcatalogservice_mem,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000069,productcatalogservice_mem,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000069,productcatalogservice_mem,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->logs->metrics->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,48,False,OK component focus metrics->trace->log,
case_000069,productcatalogservice_mem,10,component_focus,True,1260,1440,"[""recommendationservice"", ""productcatalogservice""]",metrics->traces->logs->metrics->logs->metrics->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,48,False,OK component focus metrics->trace->log,
case_000069,productcatalogservice_mem,11,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""productcatalogservice_latency"", ""currencyservice_latency""]"
case_000070,productcatalogservice_socket,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000070,productcatalogservice_socket,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000070,productcatalogservice_socket,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000070,productcatalogservice_socket,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000070,productcatalogservice_socket,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000070,productcatalogservice_socket,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000070,productcatalogservice_socket,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000070,productcatalogservice_socket,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000070,productcatalogservice_socket,9,component_focus,True,1260,1440,"[""productcatalogservice""]",metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces,36,False,WARN component focus metrics-first but trace/log missing,
case_000070,productcatalogservice_socket,10,completed,True,,,,,,,OK completed,"[""productcatalogservice_latency"", ""recommendationservice_latency"", ""checkoutservice_latency""]"
case_000071,productcatalogservice_socket,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000071,productcatalogservice_socket,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000071,productcatalogservice_socket,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000071,productcatalogservice_socket,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000071,productcatalogservice_socket,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000071,productcatalogservice_socket,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000071,productcatalogservice_socket,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000071,productcatalogservice_socket,8,component_focus,True,1080,1260,"[""productcatalogservice""]",metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces,36,False,WARN component focus metrics-first but trace/log missing,
case_000071,productcatalogservice_socket,9,completed,True,,,,,,,OK completed,"[""productcatalogservice_mem"", ""recommendationservice_latency"", ""currencyservice_latency""]"
case_000072,productcatalogservice_socket,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000072,productcatalogservice_socket,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000072,productcatalogservice_socket,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000072,productcatalogservice_socket,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000072,productcatalogservice_socket,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000072,productcatalogservice_socket,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000072,productcatalogservice_socket,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000072,productcatalogservice_socket,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000072,productcatalogservice_socket,9,component_focus,True,1260,1440,"[""productcatalogservice""]",metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces->metrics->traces,36,False,WARN component focus metrics-first but trace/log missing,
case_000072,productcatalogservice_socket,10,completed,True,,,,,,,OK completed,"[""productcatalogservice_mem"", ""productcatalogservice_socket"", ""emailservice_mem""]"
case_000073,recommendationservice_cpu,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000073,recommendationservice_cpu,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000073,recommendationservice_cpu,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000073,recommendationservice_cpu,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000073,recommendationservice_cpu,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000073,recommendationservice_cpu,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000073,recommendationservice_cpu,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000073,recommendationservice_cpu,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000073,recommendationservice_cpu,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,42,False,OK component focus metrics->trace->log,
case_000073,recommendationservice_cpu,10,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""currencyservice_latency"", ""emailservice_mem""]"
case_000074,recommendationservice_cpu,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000074,recommendationservice_cpu,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000074,recommendationservice_cpu,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000074,recommendationservice_cpu,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000074,recommendationservice_cpu,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000074,recommendationservice_cpu,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000074,recommendationservice_cpu,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000074,recommendationservice_cpu,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000074,recommendationservice_cpu,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000074,recommendationservice_cpu,10,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""recommendationservice_mem"", ""currencyservice_latency""]"
case_000075,recommendationservice_cpu,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000075,recommendationservice_cpu,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000075,recommendationservice_cpu,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000075,recommendationservice_cpu,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000075,recommendationservice_cpu,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000075,recommendationservice_cpu,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000075,recommendationservice_cpu,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000075,recommendationservice_cpu,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000075,recommendationservice_cpu,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000075,recommendationservice_cpu,10,completed,True,,,,,,,OK completed,"[""recommendationservice_latency""]"
case_000076,recommendationservice_latency,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000076,recommendationservice_latency,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000076,recommendationservice_latency,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000076,recommendationservice_latency,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000076,recommendationservice_latency,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000076,recommendationservice_latency,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000076,recommendationservice_latency,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000076,recommendationservice_latency,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000076,recommendationservice_latency,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,42,False,OK component focus metrics->trace->log,
case_000076,recommendationservice_latency,10,component_focus,True,1260,1440,"[""recommendationservice"", ""frontend"", ""checkoutservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000076,recommendationservice_latency,11,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""frontend_latency"", ""checkoutservice_latency""]"
case_000077,recommendationservice_latency,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000077,recommendationservice_latency,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000077,recommendationservice_latency,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000077,recommendationservice_latency,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000077,recommendationservice_latency,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000077,recommendationservice_latency,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000077,recommendationservice_latency,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000077,recommendationservice_latency,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000077,recommendationservice_latency,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000077,recommendationservice_latency,10,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""frontend_latency"", ""emailservice_latency""]"
case_000078,recommendationservice_latency,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000078,recommendationservice_latency,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000078,recommendationservice_latency,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000078,recommendationservice_latency,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000078,recommendationservice_latency,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000078,recommendationservice_latency,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000078,recommendationservice_latency,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000078,recommendationservice_latency,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000078,recommendationservice_latency,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000078,recommendationservice_latency,10,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""currencyservice_latency"", ""emailservice_mem""]"
case_000079,recommendationservice_diskio,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000079,recommendationservice_diskio,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000079,recommendationservice_diskio,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000079,recommendationservice_diskio,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000079,recommendationservice_diskio,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000079,recommendationservice_diskio,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000079,recommendationservice_diskio,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000079,recommendationservice_diskio,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000079,recommendationservice_diskio,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,42,False,OK component focus metrics->trace->log,
case_000079,recommendationservice_diskio,10,completed,True,,,,,,,OK completed,"[""recommendationservice_diskio"", ""currencyservice_latency"", ""frontend_latency""]"
case_000080,recommendationservice_diskio,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000080,recommendationservice_diskio,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000080,recommendationservice_diskio,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000080,recommendationservice_diskio,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000080,recommendationservice_diskio,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000080,recommendationservice_diskio,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000080,recommendationservice_diskio,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000080,recommendationservice_diskio,8,component_focus,True,1080,1260,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000080,recommendationservice_diskio,9,completed,True,,,,,,,OK completed,"[""recommendationservice_diskio"", ""recommendationservice_mem"", ""recommendationservice_latency""]"
case_000081,recommendationservice_diskio,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000081,recommendationservice_diskio,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000081,recommendationservice_diskio,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000081,recommendationservice_diskio,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000081,recommendationservice_diskio,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000081,recommendationservice_diskio,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000081,recommendationservice_diskio,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000081,recommendationservice_diskio,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000081,recommendationservice_diskio,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000081,recommendationservice_diskio,10,completed,True,,,,,,,OK completed,"[""recommendationservice_diskio"", ""recommendationservice_mem"", ""recommendationservice_latency""]"
case_000082,recommendationservice_latency,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000082,recommendationservice_latency,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000082,recommendationservice_latency,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000082,recommendationservice_latency,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000082,recommendationservice_latency,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000082,recommendationservice_latency,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000082,recommendationservice_latency,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000082,recommendationservice_latency,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000082,recommendationservice_latency,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs,23,False,OK component focus metrics->trace->log,
case_000082,recommendationservice_latency,10,completed,True,,,,,,,OK completed,"[""recommendationservice_mem"", ""emailservice_mem"", ""frontend_socket""]"
case_000083,recommendationservice_latency,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000083,recommendationservice_latency,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000083,recommendationservice_latency,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000083,recommendationservice_latency,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000083,recommendationservice_latency,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000083,recommendationservice_latency,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000083,recommendationservice_latency,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000083,recommendationservice_latency,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000083,recommendationservice_latency,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics,48,False,OK component focus metrics->trace->log,
case_000083,recommendationservice_latency,10,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""checkoutservice_latency"", ""currencyservice_latency""]"
case_000084,recommendationservice_latency,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000084,recommendationservice_latency,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000084,recommendationservice_latency,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000084,recommendationservice_latency,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000084,recommendationservice_latency,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000084,recommendationservice_latency,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000084,recommendationservice_latency,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000084,recommendationservice_latency,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
